ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
TWN,Taiwan,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,11698.23242,13595.44824,15212.18945,16631.46484,17887.54492,19271.81055,20902.64844,22593.54688,24625.50977,26198.72852,28808.52539,31226.48438,34351.61328,38799.63281,44328.15234,48187.75391,54892.07813,61357.42578,67709.63281,77571.75,88591.02344,101287.3203,115870.7813,122114.375,123328.0859,142179,153703.6094,176034.0469,193469.6406,207446.5,219478.1563,227183.1875,243805.8438,263934.1563,268761.8125,299556.75,341915.8125,368611.1875,403276.5,433329.2188,463979.3438,501246.5,526271.625,551153.3125,574973.1875,608539.8125,656042.6875,700718.375,732442.5625,780981.6875,759757,785926.1875,809294.4375,851700.5,898943.375,924592.75,953118.3125,905508.5625,887329,957735.75,980164.875,997885.5625,992606.5,1025040.813,1036320,1041653.813,1068841.375,1071576.625,1100432.625
TZA,U.R. of Tanzania: Mainland,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,11314.75488,11730.94141,12913.95703,13936.12402,16145.3623,16431.00977,17872.42383,18996.00977,20468.35156,21553.04883,23442.06641,24760.60156,26362.77539,28250.34766,28954.11523,31462.37305,34491.86719,33554.34766,34222.45703,34584.85547,32848.51563,29393.73047,29845.20898,31441.88867,33150.98828,38199.125,26137.73242,21658.63086,28379.25195,27423.4668,27564.67969,28041.59961,26671.18164,25340.62109,25032.25,27117.49805,28800.56836,31866.125,34172.79297,36486.54688,38881.21094,42269.5625,46533.37891,49858.49609,53085.57422,60563.27344,67051.52344,73627.90625,80976.35156,86964.09375,99422.32813,116590.3125,109715.5938,113441.0391,114285.4531,123529.1328,123970.8516,122195.5313,126788.1172,132853.9063
UGA,Uganda,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),4882.23877,6083.42627,5749.849609,4748.230469,5169.871094,5190.397949,5218.133789,6052.441406,5811.627441,6066.169434,6033.318848,6204.299316,6373.576172,6483.472656,6992.662598,7054.678711,7457.540527,7355.183594,7776.844238,8474.00293,10319.89355,10219.7002,11248.65039,11627.30176,11142.22754,11844.93848,12412.53223,12905.02734,12687.75195,10790.08496,10221.10449,10798.48535,12191.35156,13288.54199,12940.29883,12642.44922,12764.3125,13610.5625,14455.66406,14906.80273,15515.70703,15843.75195,16456.64648,17226.76563,23070.83398,23423.16602,23508.19531,24646.55859,26908.75586,28390.24023,29964.45508,31999.11914,33961.52344,35849.22656,38053.08203,42451.21875,45373.57031,48514.64844,52451.62109,58178.89453,63617.93359,69218.03906,66567.42969,67666.20313,70311.07813,75801.63281,75291.54688,79337.53906,85236.78125,92851.22656
UKR,Ukraine,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577257.4375,533413.25,494942.6875,394292.9688,320546.9063,279668.9688,265904.0625,242655.6406,232333.4844,226137.7188,226172.9531,240601.8594,252422.5313,281691.0938,310057.8438,359941.125,400203.75,454918.2188,489145.6875,413612.7188,427694.7188,479670.1875,506391.7813,528428.1875,509187.375,460078.125,484266.8125,537900.125,562724.125,580797.3125
URY,Uruguay,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),14341.93652,16741.79883,16022.05859,16926.80664,18643.19141,19165.20117,19059.41992,19646.79102,18696.53711,18018.64258,18699.12695,19122.73633,19573.33008,19162.0293,19855.2207,19861.65625,20706.88281,20197.05469,20601.15039,21950.42383,23447.38477,23544.44922,22825.27539,23196.37109,23542.07422,24454.23047,24714.91016,24506.28516,25721.52344,27978.9043,29823.94727,30169.92578,27240.15625,24382.29102,24135.06641,24056.26367,27271.88281,30270.6543,30104.90039,30332.51172,30033.69922,31631.08398,35650.05859,36853.75391,39989.75781,39674.67578,41859.60156,42351.19531,43197.86328,40948.34766,39023.98047,37265.29297,34378.98828,33979.39063,35054.9375,37056.08594,39204.70703,43218.80078,48294.10938,51863.77734,59247.41406,64754.18359,65817.46875,66884.16406,69525.38281,69819.79688,69880.59375,70848.26563,70676.125,71310.97656
USA,United States,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),2487508,2688159.75,2795585.75,2928556,2910510.25,3119068.25,3184018.5,3252465,3228752.25,3452001.75,3540698.75,3630272.5,3852552.25,4019658.5,4252923.5,4528655,4827971.5,4959432,5203597.5,5366857,5378396.5,5554756,5847313,6179186,6145901,6134044.5,6464279.5,6764340,7138520.5,7364004.5,7341787,7524190,7380424.5,7713319,8265618.5,8608782,8902163,9207579,9586360,9932078,10110408,10093921,10444359,10730839,11162312,11461592,11893809,12424660,12980315,13596571,14156661,14295339,14540255,14954228,15523249,16070041,16525906,16835740,16808304,16380414,16800636,17060996,17444592,17765868,18214814,18775850,19096542,19542980,20128448,20566034
UZB,Uzbekistan,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105337.2891,101538.6875,83092.70313,98556.0625,85273.75781,84547.92188,91205.05469,88825.72656,88227.92969,94500.90625,93769.98438,103111.3828,111659.9375,120495.2109,130469.9375,141529.0938,147252.9844,170114.6094,178753.375,198635.2031,204001.9063,235202.6563,259267.9688,274586.8438,289983.9375,317098.5938,324601.6875,355325.625,399187.625,416046.5625
VCT,St. Vincent and the Grenadines,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,325.6331177,336.0393372,423.0764771,376.4350586,328.5591125,296.6813965,348.3850403,341.9240417,383.1831665,392.5815125,386.3887939,415.317627,443.6492615,470.3993835,489.8711243,476.1816101,515.559021,546.2300415,610.3817139,609.7664185,589.9303589,686.956665,767.6643066,714.2064209,700.0259399,740.8685913,751.6480713,743.8328247,697.7907715,685.0731812,880.4291382,712.6730957,739.5939941,770.3195801,790.1568604,849.2861328,942.5,948.1278687,1035.281128,1069.363159,1042.994385,1077.512939,1091.422241,1078.977417,1101.453491,1161.145996,1175.648682,1137.016846,1222.393066,1231.010498
VEN,Venezuela (Bolivarian Republic of),cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),29629.19727,32992.24609,38293.89844,39514.19141,43570.00391,44934.10938,48605.19141,52995.94141,56418.78516,59500.50391,55081.71094,56381.19922,58869.36719,64336.875,71486.42188,73095.22656,74698.125,76517.02344,86079.85156,90596.78125,103731.5781,103146.375,106937.9688,121265.3125,159205.3438,155262.5313,163520.6875,165846.875,165829.3906,180416.2969,182420.9063,182199.1406,172597.0781,173060.4063,174838.3281,169454.9688,157162.0625,161603.1875,166844.2656,158047.4688,167052.4063,171405.4375,191357.1719,177629.2813,168486.8281,176382.125,173257.1875,177799.25,166063.2969,172524.4219,210692.5156,202604.5313,197706.125,192601.1563,248917.25,316062.5938,370308.625,421247.0313,496149.5,438148.0625,527507.75,590536.6875,599992,566948.6875,376837.7813,158330.1094,62369.04688,12768.34473,10918.70605,7162.511719
VGB,British Virgin Islands,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,68.81528473,61.01457596,61.28569031,64.13387299,64.72561646,68.35501862,68.30726624,71.92916107,77.49523163,84.82028961,92.67845917,90.31036377,92.65792847,102.5341187,110.5224838,109.5197754,109.5845947,127.1393814,103.7229767,149.2593231,166.4046173,220.9089813,319.5531616,367.6767883,542.8968506,637.8157349,680.6998291,884.8239746,739.2799683,770.4945068,1193.718018,1348.5,1317.833862,1158.318481,869.8062744,963.6173706,1107.920654,938.5620728,851.3851318,904.493042,753.3703003,947.6260376,723.2614136,901.5790405,990.2733154,1019.941406,1066.918823,1060.350098,1098.321533,1127.260986
VNM,Viet Nam,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,40268.11328,40574.61719,46329.80859,44469.02344,46870.16016,42714.92969,46715.20703,54235.72656,54727.68359,58636.63672,61542.90625,63106.08203,63172.94141,66840.45313,71406.23438,75287.28125,77665.71094,79769.82031,83824.52344,82868.0625,86912.46094,97380.8125,105818.6797,119084.8438,126340.0391,137250.375,155699.9844,167537.1406,175043.2344,176553.5,190506.6406,202831.6719,224013.1875,243383.1406,264043.8438,290435.5938,310542,348517.4688,370111.6563,373131.9063,420005.2188,454649.1875,480222.4688,502906.3438,536961.125,575966.9375,602739.9375,647224.9375,687226.9375,723142.6875
YEM,Yemen,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7401.443848,9043.246094,8486.550781,8857.37793,9039.732422,9417.629883,10988.3877,13645.86914,15215.07227,17019.32031,19866.42188,23775.70313,25499.15039,30690.78906,36615.5625,48003.56641,72712.42188,75917.36719,81734.55469,89582.70313,91823.46094,110138.6875,98659.27344,92255.95313,94784.67188,93699.26563,66100.51563,54476.25391,39780.56641,50129.13672,51983.42969
ZAF,South Africa,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),77631.1875,80374.78125,75522.45313,83842.85938,90949.55469,93986.51563,99694.60156,105315.2266,105984.1094,107298.1016,110542.3672,115381.0234,121379.2266,131937.0625,140921.1719,148778.5156,156114.9688,167890.3125,173932.2188,186050.9375,196889.3125,198192.125,204062.2188,229726.1563,242593.8125,243932.1094,243731.5625,237888,247979.7188,258402.7188,286721.5313,300071.9375,305185.5,307958.625,315367.625,312602.2188,308161.875,327540.125,337328.4688,340780.0938,342886,339331.875,337957.875,342204.125,354262.0938,372977.5938,390144.9063,400929.0313,405275.4688,410934.6875,432537.5,448116,472983.875,482202.7813,509250.4688,548815.25,591481,627704.1875,641861.125,628036.9375,652413.0625,689169.5625,688949.5625,692668.125,699348.0625,711339.375,710312.5,726021,733319.375,735067.0625
ZMB,Zambia,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,3917.186768,4421.546387,5009.319824,4960.829102,5608.970215,5621.804199,5857.80957,5953.455566,6290.034668,7128.624512,8556.837891,9020.557617,10806.43066,11624.4668,11091.05078,9984.15918,10137.49609,11238.03418,11210.68457,10758.30273,11880.77832,12448.33984,10847.5752,10191.43457,9878.088867,9437.675781,10777.0625,11289.28223,11330.89648,12711.36133,13785.38086,11640.2002,11777.48438,12949.95605,10963.49414,10894.49609,10726.89453,10007.99219,9701.620117,9128.538086,9379.017578,10582.93457,11425.03027,11019.0625,11047.53809,13600.5791,14433.98926,15469.89551,17430.17773,18511.09375,21096.99609,24579.72266,32948.09766,35336.92578,39735.71094,44824.29297,51403.53906,50534.98047,50706.11719,52669.33594,51843.8125,54246.23047,53331.15234,55517.78125,56811.10547
ZWE,Zimbabwe,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,6206.739746,6369.911621,6955.971191,7686.125977,7709.841309,8714.637695,9289.723633,9850.139648,9796.635742,10002.86523,9687.570313,10682.87305,10482.99219,10636.26758,9885.260742,12472.58887,15210.11816,16581.17969,18577.64648,19376.29688,21471.16211,21038.13867,20995.69531,18878.35742,20815.60938,21788.71875,23137.10742,28335.0332,30042.0625,35008.52344,33276.65625,36367.78125,38064.86328,37649.63672,44615.73438,50205.76172,55947.61328,66713.90625,60956.85938,61908.94141,68019.55469,66577.76563,74203.96094,63965.14844,54891.91797,51478.44141,39853.28906,45238.22266,39115.53516,27296.08398,25570.12305,21741.54492,16355.32031,18381.31055,14505.71191,26136.49414,28501.06836,30923.11523,34892.26563,37278.37891,37860.33203,39455.90234,40864.16406,44316.74219,43567.51172,41081.72266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305846.25,2437321.25,2579105.25,2812778.5,3072820.25,3538031.75,3942002.25,4394168.5,4668518,4983383,5737298,6227856,6760591,6794392,7053125.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,13,98,857","2,31,52,430","2,49,26,138","2,79,25,301","3,18,63,320","3,63,21,250","4,25,46,290","4,89,86,620","5,51,41,520","6,36,64,070","7,63,44,720","8,73,63,287","9,94,40,131","11,23,35,216","12,46,79,593",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107755581,0.105272807,0.10346991,0.10072509,0.096437542,0.097409416,0.09265208,0.089701402,0.084664297,0.078276224,0.075149899,0.071286878,0.067986546,0.060483188,0.056570007,,,,,
